_id,id_bank,id_city,address,time,position,description,latitude,longitude,comment
,2,154,"пр. Оболонский, 36 Б",09:00 - 23:00,Холл,Торговый центр,null,null,null
,5,154,"пр. Отрадный, 14/45",Круглосуточно,Наружный,Торговый центр,null,null,null
,10,154,пр. Петра Григоренка,Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,2,154,"пр. Петра Григоренка, 23",08:00 - 23:00,Холл,Торговый центр,null,null,null
,5,154,пр. Победы 121 В,09:00 - 20:00,Внутренний,Банковское подразделение,null,null,null
,1,154,"пр. Победы, 106",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,154,"пр. Победы, 106/2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,9,154,"пр. Победы, 128/2",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,14,154,"пр. Победы, 20",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,154,"пр. Победы, 20 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,154,"пр. Победы, 27",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,2,154,"пр. Победы, 28/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,154,"пр. Победы, 29",Круглосуточно,Холл,Банковское подразделение,null,null,null
,9,154,"пр. Победы, 29",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,8,154,"пр. Победы, 37",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,14,154,"пр. Победы, 37 К",09:00 - 20:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,2,154,"пр. Победы, 37, кор.1",Круглосуточно,2-й этаж,Другие или неподдающиеся классификации,null,null,null
,2,154,"пр. Победы, 37, кор.4",09:00 - 18:00,Холл,Другие или неподдающиеся классификации,null,null,null
,2,154,"пр. Победы, 37, кор.7",07:00 - 22:00,Холл,Другие или неподдающиеся классификации,null,null,null
,5,154,"пр. Победы, 44",Круглосуточно,Внутренний (для сотрудников предприятия),"Фабрика, завод, организация",null,null,null
,2,154,"пр. Победы, 47",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,30,154,"пр. Победы, 67",Круглосуточно,Холл,Банковское подразделение,null,null,null
,30,154,"пр. Победы, 67",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,10,154,"пр. Победы, 7",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,8,154,"пр. Победы, 75/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"пр. Победы, 75/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,154,"пр. Победы, 79",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,11,154,"пр. Победы, 9",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,2,154,"пр. Победы, 93",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,10,154,"пр. Победы, 98/2",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,154,"пр. Правды, 66",Круглосуточно,Холл,Торговый центр,null,null,null
,14,154,"пр. Правды, 85",08:00 - 23:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,2,154,"пр. Свободы, 15/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,154,"пр. Свободы, 26",Круглосуточно,1-й этаж,Аэропорт,null,null,null
,8,154,"пр. Тычины, 16/2",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,2,154,"пр. Тычины, 9",Круглосуточно,Холл,Банковское подразделение,null,null,null
,5,154,"Станция метро ""Академгородок"" ",Круглосуточно,Наружный,Торговый центр,null,null,null
,14,154,"Столичное шоссе, 70",10:00 - 21:00,1-й этаж,Банковское подразделение,null,null,null
,2,154,"ул. Автозаводская, 99/4 А",08:00 - 21:00,Холл,Банковское подразделение,null,null,null
,15,154,"ул. Академика Заболотного, 37",Круглосуточно,Внутренний,Торговый центр,null,null,null
,5,154,"ул. Академика Крымского, 27",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Академика Янгеля, 3",Круглосуточно,Холл,Другие или неподдающиеся классификации,null,null,null
,9,154,"ул. Амосова, 12",Круглосуточно,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,10,154,"ул. Амосова, 12",Круглосуточно,Холл,Банковское подразделение,null,null,null
,1,154,"ул. Анны Ахматовой, 46 А",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,1,154,"ул. Антоновича, 124/128",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,10,154,"ул. Антоновича, 176",08:00 - 23:00,Наружный,Торговый центр,null,null,null
,24,154,"ул. Антоновича, 176",08:00 - 23:00,Внутренний,Банковское подразделение,null,null,null
,1,154,"ул. Антоновича, 40",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,17,154,"ул. Антоновича, 50",09:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,7,154,"ул. Антоновича, 51",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,6,154,"ул. Антоновича, 97",Круглосуточно,Холл,Банковское подразделение,null,null,null
,3,154,"ул. Артема, 14 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,154,"ул. Артема, 26 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,154,"ул. Артема, 52",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,8,154,"ул. Баггоутовская, 17/21",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,14,154,"ул. Банковая, 8",09:00 - 21:00,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,14,154,"ул. Баренбойма, 1",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Бассейная, 23",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Бастионная, 4",Круглосуточно,Холл,Банковское подразделение,null,null,null
,17,154,"ул. Белорусская, 2",08:00 - 21:00,1-й этаж,Торговый центр,null,null,null
,25,154,"ул. Богатырская, 11",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Богдана Хмельницкого, 102",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,25,154,"ул. Богдана Хмельницкого, 16/22",09:00 - 18:00,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Богдана Хмельницкого, 17/52",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,14,154,"ул. Богдана Хмельницкого, 17/52 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,18,154,"ул. Богдана Хмельницкого, 19/21",Круглосуточно,14-й этаж,Торговый центр,null,null,null
,15,154,"ул. Богдана Хмельницкого, 26",Круглосуточно,Наружный,Туристические учреждения и маршруты,null,null,null
,6,154,"ул. Большая Васильковская, 10",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"ул. Большая Васильковская, 10",Круглосуточно,Холл,Банковское подразделение,null,null,null
,10,154,"ул. Большая Васильковская, 114",Круглосуточно,Холл,Банковское подразделение,null,null,null
,9,154,"ул. Большая Васильковская, 116",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,154,"ул. Большая Васильковская, 120",09:00 - 18:00,1-й этаж,Банковское подразделение,null,null,null
,11,154,"ул. Большая Васильковская, 132",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,28,154,"ул. Большая Васильковская, 143/2",09:00 - 23:00,1-й этаж,Торговый центр,null,null,null
,1,154,"ул. Большая Васильковская, 143/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,154,"ул. Большая Васильковская, 143/2",10:00 - 23:00,Холл,Торговый центр,null,null,null
,2,154,"ул. Большая Васильковская, 18",10:00 - 21:00,1-й этаж,Торговый центр,null,null,null
,11,154,"ул. Большая Васильковская, 23",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,10,154,"ул. Большая Васильковская, 24",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,14,154,"ул. Большая Васильковская, 28",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,3,154,"ул. Большая Васильковская, 42",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Большая Васильковская, 5/1 А",08:00 - 22:00,Внутренний,Торговый центр,null,null,null
,15,154,"ул. Большая Васильковская, 54",Круглосуточно,Наружный,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,3,154,"ул. Большая Васильковская, 63 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Большая Васильковская, 63 А",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,16,154,"ул. Большая Васильковская, 65",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,154,"ул. Большая Васильковская, 66",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,30,154,"ул. Большая Васильковская, 72",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,2,154,"ул. Большая Васильковская, 79",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,18,154,"ул. Большая Васильковская, 81",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,154,"ул. Большая Васильковская, 85/87",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,11,154,"ул. Большая Житомирская, 40",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,154,"ул. Большая Окружная, 110 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,154,"ул. Большая Окружная, 58",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Большая Окружная, 60",Круглосуточно,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,10,154,"ул. Бориса Гринченко, 1",Круглосуточно,Холл,Банковское подразделение,null,null,null
,19,154,"ул. Борисоглебская, 3",Круглосуточно,Холл,Банковское подразделение,null,null,null
,19,154,"ул. Бориспольская, 11 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,29,154,"ул. Борщаговская, 154",10:00 - 22:00,1-й этаж,Банковское подразделение,null,null,null
,15,154,"ул. Борщаговская, 154 А",Круглосуточно,Холл,Торговый центр,null,null,null
,2,154,"ул. Борщаговская, 189",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,5,154,"ул. Борщаговская, 193",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,154,"ул. Борщаговская, 195",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,25,154,"ул. Братиславская, 52",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,25,154,"ул. Братиславская, 52",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,24,154,"ул. Вадима Гетьмана, 1",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,1,154,"ул. Вадима Гетьмана, 2 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Вадима Гетьмана, 46 Б",08:00-23:00,Холл,Торговый центр,null,null,null
,7,154,"ул. Василенка, 5",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,7,154,"ул. Василенка, 5",07:00 - 22:00,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,5,154,"ул. Василия Касияна, 4 ",08:00-23:00,Холл,Торговый центр,null,null,null
,5,154,"ул. Васильковская, 11/11",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,8,154,"ул. Васильковская, 24",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Васильковская, 34",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,2,154,"ул. Васильковская, 49",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,154,"ул. Васильковская, 6",09:00 - 18:00,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Вересневая, 3",09:00 - 22:00,Холл,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,2,154,"ул. Верхний Вал, 32",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,154,"ул. Владимирская, 23 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,154,"ул. Владимирская, 30",Круглосуточно,Наружный,Другие или неподдающиеся классификации,null,null,null
,1,154,"ул. Владимирская, 46",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,1,154,"ул. Владимирская, 46",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,154,"ул. Владимирская, 46",09:00 - 20:00,Внутренний,Банковское подразделение,null,null,null
,1,154,"ул. Владимирская, 46",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,21,154,"ул. Владимирская, 50",08:00 - 20:00,Холл,Туристические учреждения и маршруты,null,null,null
,31,154,"ул. Владимирская, 54",08:00 - 22:00,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Владимирская, 60",08:00 - 18:00,Внутренний,"Фабрика, завод, организация",null,null,null
,29,154,"ул. Владимирская, 72",Круглосуточно,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,6,154,"ул. Воровского, 32",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,1,154,"ул. Вышгородская, 33/1",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,5,154,"ул. Вышгородская, 45",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,154,"ул. Вышгородская, 50",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Вышгородская, 52",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,154,"ул. Героев Днепра, 30",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Героев Днепра, 34",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Героев Космоса, 6",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,2,154,"ул. Героев Обороны, 5",09:00 - 18:15,Холл,Банковское подразделение,null,null,null
,11,154,"ул. Героев Обороны, 6",08:00 - 17:59,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,2,154,"ул. Героев Севастополя, 1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,24,154,"ул. Гната Юры, 16",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,17,154,"ул. Гната Юры, 20",Круглосуточно,Наружный,Торговый центр,null,null,null
,2,154,"ул. Голосеевская, 10",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Голосеевская, 53",09:00 - 18:00,Внутренний,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Гончара / Гоголевская, 1/3",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Госпитальная, 18",Круглосуточно,Холл,Медицинские учреждения,null,null,null
,14,154,"ул. Грушевского, 18",Круглосуточно,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,11,154,"ул. Грушевского, 3",12:00 - 06:00,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,5,154,"ул. Дашавская, 22",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Дегтяревская, 27 Т",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"ул. Дегтяревская, 33 В",09:00 - 18:00,Холл,Предприятие с ограниченным доступом,null,null,null
,14,154,"ул. Дегтяревская, 36",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Дегтяревская, 36",09:00 - 18:00,Внутренний (для сотрудников предприятия),Предприятие с ограниченным доступом,null,null,null
,15,154,"ул. Дегтяревская, 38",08:00 - 22:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,15,154,"ул. Дегтяревская, 38/42",06:00 - 23:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,13,154,"ул. Дегтяревская, 4 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,21,154,"ул. Дегтяревская, 48",Круглосуточно,Холл,Банковское подразделение,null,null,null
,10,154,"ул. Дегтяревская, 48",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,25,154,"ул. Дегтяревская, 51 А",08:00 - 20:00,Холл,"Фабрика, завод, организация",null,null,null
,17,154,"ул. Дегтяревская, 54",09:00 - 21:00,Холл,Другие или неподдающиеся классификации,null,null,null
,2,154,"ул. Дегтяревская, 9",09:00 - 19:00,Холл,Банковское подразделение,null,null,null
,25,154,"ул. Декабристов, 9",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,14,154,"ул. Десятинная, 4/6",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,154,"ул. Дмитриевская, 33",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,9,154,"ул. Дмитриевская, 37 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,154,"ул. Дмитриевская, 62/20",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,3,154,"ул. Дорогожицкая, 1",08:00 - 20:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,25,154,"ул. Дорогожицкая, 17",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Драгоманова, 17",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,8,154,"ул. Драгоманова, 29",Круглосуточно,Наружный,Торговый центр,null,null,null
,3,154,"ул. Драгомирова, 3 А",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,28,154,"ул. Драйзера, 21",Круглосуточно,Холл,Предприятие с ограниченным доступом,null,null,null
,2,154,"ул. Драйзера, 21",Круглосуточно,Холл,Торговый центр,null,null,null
,2,154,"ул. Драйзера, 8",Круглосуточно,Холл,Торговый центр,null,null,null
,9,154,"ул. Е. Телиги, 11",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,2,154,"ул. Е. Телиги, 13/14",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,154,"ул. Е. Телиги, 27",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,20,154,"ул. Жилянская, 107",09:00 - 18:00,1-й этаж,Банковское подразделение,null,null,null
,5,154,"ул. Жилянская, 146",09:00 - 19:00,Внутренний,"Фабрика, завод, организация",null,null,null
,28,154,"ул. Жилянская, 27",09:00 - 18:00,Холл,Банковское подразделение,null,null,null
,8,154,"ул. Жилянская, 31",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,9,154,"ул. Жилянская, 43",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,18,154,"ул. Жилянская, 48",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,17,154,"ул. Жилянская, 75",12:00 - 23:59,Холл,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,8,154,"ул. Жилянская, 75",Круглосуточно,Холл,Другие или неподдающиеся классификации,null,null,null
,18,154,"ул. Жилянская, 75 (Л)",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,18,154,"ул. Жилянская, 75 (П)",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,154,"ул. Закревского, 27",Круглосуточно,Холл,Банковское подразделение,null,null,null
,10,154,"ул. Закревского, 61/2",09:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,2,154,"ул. Заньковецкой, 3/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,23,154,"ул. Заньковецкой, 3/1",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,25,154,"ул. Здолбуновская, 9 Б",08:00 - 17:30,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Зодчих, 46",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,154,"ул. Ивана Кудри, 39",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"ул. Ивана Кудри, 42",Круглосуточно,Холл,Банковское подразделение,null,null,null
,1,154,"ул. Ивана Мазепы, 10",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,2,154,"ул. Ивана Мазепы, 7",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,3,154,"ул. Ивана Мазепы, 7 Ж",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,21,154,"ул. Ивана Франка, 19",09:00 - 18:00,Холл,"Фабрика, завод, организация",null,null,null
,1,154,"ул. Ивана Франка, 5",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,11,154,"ул. Ильинская, 8",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,11,154,"ул. Ильинская, 8",Круглосуточно,Наружный,Предприятие с ограниченным доступом,null,null,null
,2,154,"ул. Институтская, 22/7",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,154,"ул. Институтская, 27/6",09:00 - 18:00,1-й этаж,Банковское подразделение,null,null,null
,15,154,"ул. Ирпенская, 76",Круглосуточно,Холл,Торговый центр,null,null,null
,5,154,"ул. Ирпенская, 76",09:00 - 18:00,Внутренний,Банковское подразделение,null,null,null
,2,154,"ул. Казачья, 120/4 E",09:00 - 18:00,Холл,"Фабрика, завод, организация",null,null,null
,2,154,"ул. Киквидзе, 23",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,7,154,"ул. Киквидзе, 4 Б",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,3,154,"ул. Киото, 19",09:00 - 21:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,11,154,"ул. Княжий Затон, 11",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,14,154,"ул. Княжий Затон, 2/30",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,1,154,"ул. Коллекторная, 44",Круглосуточно,Внутренний,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Командарма Каменева, 2",Круглосуточно,Наружный,"Игровые, развлекательные центры, кафе, рестораны",null,null,null
,5,154,"ул. Комарова, 1",09:00 - 18:00,Внутренний,Предприятие с ограниченным доступом,null,null,null
,9,154,"ул. Константиновская, 15",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,12,154,"ул. Константиновская, 19 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,5,154,"ул. Константиновская, 2 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,154,"ул. Красногвардейская, 1 А",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"ул. Краснознаменная, 137",Круглосуточно,Холл,Предприятие с ограниченным доступом,null,null,null
,8,154,"ул. Краснознаменная, 137",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,25,154,"ул. Краснознаменная, 34",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,14,154,"ул. Крещатик, 14",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,14,154,"ул. Крещатик, 14",08:00 - 23:00,2-й этаж,Банковское подразделение,null,null,null
,6,154,"ул. Крещатик, 14",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,17,154,"ул. Крещатик, 17 А",11:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,5,154,"ул. Крещатик, 19 А",Круглосуточно,Наружный,Торговый центр,null,null,null
,25,154,"ул. Крещатик, 24",08:00 - 20:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,2,154,"ул. Крещатик, 26",09:00 - 20:00,Холл,Другие или неподдающиеся классификации,null,null,null
,2,154,"ул. Крещатик, 26",08:00 - 18:00,Холл,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Крещатик, 28/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,1,154,"ул. Крещатик, 7/11",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Круглоуниверситетская, 3-5",08:00 - 20:00,Холл,Другие или неподдающиеся классификации,null,null,null
,25,154,"ул. Кудрявский спуск, 5 Б",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,2,154,"ул. Курнатовского, 19",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,9,154,"ул. Кутузова, 12",Круглосуточно,1-й этаж,Банковское подразделение,null,null,null
,21,154,"ул. Лаврская, 9",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Лебединская, 4",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,25,154,"ул. Липская, 3 А",08:00 - 20:59,Наружный,"Фабрика, завод, организация",null,null,null
,1,154,"ул. Луговая, 12",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,10,154,"ул. Луговая, 12",10:00 - 22:00,1-й этаж,Торговый центр,null,null,null
,17,154,"ул. Луговая, 13",08:00 - 18:00,Наружный,Предприятие с ограниченным доступом,null,null,null
,17,154,"ул. Луговая, 13",09:00 - 22:00,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,17,154,"ул. Луговая, 13",09:00 - 18:00,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,2,154,"ул. Луговая, 13",07:00 - 18:00,Холл,"Фабрика, завод, организация",null,null,null
,17,154,"ул. Луговая, 9",08:00 - 23:00,Холл,Торговый центр,null,null,null
,15,154,"ул. Лукашевича, 15 А",Круглосуточно,Наружный,Торговый центр,null,null,null
,2,154,"ул. Луначарского, 1/2",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,8,154,"ул. Луначарского, 10",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,5,154,"ул. Лысенка, 1 / проезд Золотоворотский , 3 ",Круглосуточно,Наружный,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Льва Толстого, 57",Круглосуточно,1-й этаж,Торговый центр,null,null,null
,17,154,"ул. Льва Толстого, 8",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,154,"ул. Малиновского, 12",Круглосуточно,Холл,Торговый центр,null,null,null
,8,154,"ул. Малиновского, 12",Круглосуточно,Холл,Торговый центр,null,null,null
,8,154,"ул. Малышко, 3",Круглосуточно,1-й этаж,Предприятие с ограниченным доступом,null,null,null
,1,154,"ул. Малышко, 41",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,6,154,"ул. Марины Расковой, 13",Круглосуточно,Холл,Банковское подразделение,null,null,null
,14,154,"ул. Марины Расковой, 15",Круглосуточно,1-й этаж,"Фабрика, завод, организация",null,null,null
,5,154,"ул. Марины Расковой, 2 Б ",09:00 - 22:00,Внутренний,Торговый центр,null,null,null
,8,154,"ул. Марины Расковой, 4",Круглосуточно,Холл,"Фабрика, завод, организация",null,null,null
,1,154,"ул. Марины Расковой, 7 А",Круглосуточно,Холл,Банковское подразделение,null,null,null
,2,154,"ул. Маршала Конева, 7",08:00 - 23:00,Холл,Торговый центр,null,null,null
,2,154,"ул. Мате Залки, 6",00:00 - 23:59,Холл,Торговый центр,null,null,null
,1,154,"ул. Маяковского, 75",Круглосуточно,Внутренний (Зона 24),Банковское подразделение,null,null,null
,1,154,"ул. Медовая, 2",Круглосуточно,Холл,Банковское подразделение,null,null,null
,4,154,"ул. Межигорская, 28",Круглосуточно,Холл,Банковское подразделение,null,null,null
,1,154,"ул. Мельникова, 1",Круглосуточно,Внутренний,Банковское подразделение,null,null,null
,2,154,"ул. Мельникова, 36/1",08:00 - 18:00,Холл,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Мельникова, 75",Круглосуточно,Банковское подразделение,Банковское подразделение,null,null,null
,21,154,"ул. Мельникова, 81",08:00 - 18:00,Холл,Предприятие с ограниченным доступом,null,null,null
,16,154,"ул. Мельникова, 83 Д",Круглосуточно,Холл,Банковское подразделение,null,null,null
,14,154,"ул. Мечникова, 2",Круглосуточно,27-й этаж,Другие или неподдающиеся классификации,null,null,null
,17,154,"ул. Мечникова, 2 А",10:00 - 21:00,1-й этаж,"Фабрика, завод, организация",null,null,null
,8,154,"ул. Мечникова, 9",Круглосуточно,1-й этаж,Другие или неподдающиеся классификации,null,null,null
,2,154,"ул. Милютенко, 23",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,12,154,"ул. Миропольская, 37",Круглосуточно,Наружный,Банковское подразделение,null,null,null
,15,154,"ул. Михаила Гришко, 3 А",10:00 - 22:00,Холл,Торговый центр,null,null,null
,15,154,"ул. Михаила Гришко, 4",Круглосуточно,Наружный,Банковское подразделение,null,null,null
